GISP2 depth,[Ca2+] GISP2
(m),(ppb)
2626.1,35.43
2626.1,32.63
2626.27,32.63
2626.27,30.46
2626.43,30.46
2626.43,25.63
2626.6,25.63
2626.6,21.6
2626.78,21.6
2626.78,24.34
2626.95,24.34
2626.95,24.4
2627.12,24.4
2627.12,25.01
2627.29,25.01
2627.29,28.09
2627.45,28.09
2627.45,32.25
2627.63,32.25
2627.63,26.41
2627.8,26.41
2627.8,25.67
2627.98,25.67
2627.98,28.48
2628.15,28.48
2628.15,29.46
2628.32,29.46
2628.32,29.43
2628.49,29.43
2628.49,31.06
2628.66,31.06
2628.66,36.84
2628.84,36.84
2628.84,45.02
2629,45.02
2629,29.5
2629.18,29.5
2629.18,32.94
2629.35,32.94
2629.35,35.36
2629.52,35.36
2629.52,31.53
2629.7,31.53
2629.7,27.44
2629.87,27.44
2629.87,26.31
2630.04,26.31
2630.04,24.39
2630.2,24.39
2630.2,49.62
2630.37,49.62
2630.37,49.62
2630.52,49.62
2630.52,53.05
2630.67,53.05
2630.67,57.43
2630.81,57.43
2630.81,63.34
2630.96,63.34
2630.96,57.93
2631.1,57.93
2631.1,54.59
2631.23,54.59
2631.23,50.64
2631.37,50.64
2631.37,52.42
2631.51,52.42
2631.51,49.53
2631.65,49.53
2631.65,43.45
2631.79,43.45
2631.79,39.37
2631.93,39.37
2631.93,38.81
2632.06,38.81
2632.06,38.01
2632.21,38.01
2632.21,30.83
2632.34,30.83
2632.34,34.39
2632.47,34.39
2632.47,37.66
2632.61,37.66
2632.61,40.44
2632.75,40.44
2632.75,45.25
2632.88,45.25
2632.88,47.94
2633.01,47.94
2633.01,44.06
2633.15,44.06
2633.15,47.7
2633.28,47.7
2633.28,49.6
2633.41,49.6
2633.41,45.02
2633.55,45.02
2633.55,40.34
2633.68,40.34
2633.68,37.11
2633.82,37.11
2633.82,35.32
2633.95,35.32
2633.95,34.82
2634.09,34.82
2634.09,38.06
2634.22,38.06
2634.22,57.44
2634.36,57.44
2634.36,49.1
2634.5,49.1
2634.5,42.71
2634.64,42.71
2634.64,35.07
2634.78,35.07
2634.78,39.63
2634.93,39.63
2634.93,39.38
2635.07,39.38
2635.07,37.84
2635.21,37.84
2635.21,30.16
2635.35,30.16
2635.35,33.21
2635.5,33.21
2635.5,34.89
2635.65,34.89
2635.65,34.83
2635.81,34.83
2635.81,29.09
2635.98,29.09
2635.98,28.2
2636.14,28.2
2636.14,33.83
2636.3,33.83
2636.3,36.53
2636.45,36.53
2636.45,35.02
2636.6,35.02
2636.6,38.9
2636.76,38.9
2636.76,36.81
2636.91,36.81
2636.91,35.5
2637.06,35.5
2637.06,34.67
2637.21,34.67
2637.21,34.67
2637.37,34.67
2637.37,39.73
2637.52,39.73
2637.52,36.93
2637.67,36.93
2637.67,32.29
2637.82,32.29
2637.82,32.29
2637.97,32.29
2637.97,26.99
2638.13,26.99
2638.13,25.77
2638.27,25.77
2638.27,26.74
2638.42,26.74
2638.42,33.12
2638.57,33.12
2638.57,38.23
2638.72,38.23
2638.72,37.39
2638.87,37.39
2638.87,34.14
2639.03,34.14
2639.03,30.55
2639.18,30.55
2639.18,43.18
2639.34,43.18
2639.34,31.78
2639.49,31.78
2639.49,23.34
2639.65,23.34
2639.65,24.07
2639.81,24.07
2639.81,23.12
2639.96,23.12
2639.96,24.24
2640.12,24.24
2640.12,23.29
2640.29,23.29
2640.29,25.08
2640.46,25.08
2640.46,29.81
2640.62,29.81
2640.62,25.01
2640.78,25.01
2640.78,28.72
2640.96,28.72
2640.96,26.82
2641.12,26.82
2641.12,24.01
2641.29,24.01
2641.29,23.34
2641.45,23.34
2641.45,27.43
2641.62,27.43
2641.62,39.44
2641.8,39.44
2641.8,29.65
2641.97,29.65
2641.97,49.72
2642.14,49.72
2642.14,40.25
2642.32,40.25
2642.32,32.41
2642.48,32.41
2642.48,32.64
2642.65,32.64
2642.65,34.8
2642.81,34.8
2642.81,24.43
2642.97,24.43
2642.97,27.19
2643.14,27.19
2643.14,31.22
2643.3,31.22
2643.3,31.31
2643.47,31.31
2643.47,31.07
2643.65,31.07
2643.65,37.77
2643.83,37.77
2643.83,37.77
2643.99,37.77
2643.99,27.01
2644.16,27.01
2644.16,26.31
2644.32,26.31
2644.32,25.07
2644.48,25.07
2644.48,23.92
2644.65,23.92
2644.65,24.79
2644.81,24.79
2644.81,25.46
2644.98,25.46
2644.98,28.69
2645.14,28.69
2645.14,27.79
2645.31,27.79
2645.31,26.29
2645.47,26.29
2645.47,24.66
2645.64,24.66
2645.64,22.73
2645.81,22.73
2645.81,25.63
2645.98,25.63
2645.98,21.94
2646.14,21.94
2646.14,21.62
2646.31,21.62
2646.31,22.26
2646.48,22.26
2646.48,23.06
2646.65,23.06
2646.65,23.83
2646.82,23.83
2646.82,25.94
2646.98,25.94
2646.98,23.36
2647.15,23.36
2647.15,23.23
2647.32,23.23
2647.32,23.33
2647.49,23.33
2647.49,20.63
2647.66,20.63
2647.66,15.87
2647.82,15.87
2647.82,17.41
2647.99,17.41
2647.99,16.63
2648.17,16.63
2648.17,18.79
2648.34,18.79
2648.34,18.98
2648.52,18.98
2648.52,18.02
2648.69,18.02
2648.69,18.44
2648.87,18.44
2648.87,21.9
2649.04,21.9
2649.04,26.5
2649.23,26.5
2649.23,22.56
2649.41,22.56
2649.41,23.73
2649.59,23.73
2649.59,25.02
2649.77,25.02
2649.77,23.01
2649.94,23.01
2649.94,25.92
2650.12,25.92
2650.12,27.49
2650.3,27.49
2650.3,26.8
2650.49,26.8
2650.49,23.65
2650.67,23.65
2650.67,19.86
2650.84,19.86
2650.84,20.38
2651.02,20.38
2651.02,22.06
2651.2,22.06
2651.2,24.09
2651.38,24.09
2651.38,23.5
2651.55,23.5
2651.55,19.78
2651.73,19.78
2651.73,23.52
2651.9,23.52
2651.9,23.96
2652.07,23.96
2652.07,20.33
2652.24,20.33
2652.24,23.13
2652.4,23.13
2652.4,17.2
2652.57,17.2
2652.57,21.59
2652.74,21.59
2652.74,22.84
2652.92,22.84
2652.92,21.17
2653.08,21.17
2653.08,21.93
2653.26,21.93
2653.26,26.18
2653.43,26.18
2653.43,21.62
2653.61,21.62
2653.61,19.84
2653.79,19.84
2653.79,23.25
2653.97,23.25
2653.97,19.07
2654.14,19.07
2654.14,20.55
2654.32,20.55
2654.32,20.82
2654.49,20.82
2654.49,19.7
2654.66,19.7
2654.66,19.76
2654.82,19.76
2654.82,23.84
2654.99,23.84
2654.99,24.96
2655.15,24.96
2655.15,24.63
2655.32,24.63
2655.32,25.62
2655.48,25.62
2655.48,25.34
2655.65,25.34
2655.65,20.91
2655.82,20.91
2655.82,15.93
2655.99,15.93
2655.99,20.1
2656.16,20.1
2656.16,22.36
2656.33,22.36
2656.33,24.32
2656.5,24.32
2656.5,24.51
2656.67,24.51
2656.67,24.37
2656.84,24.37
2656.84,27.34
2657,27.34
2657,24.39
2657.17,24.39
2657.17,23.37
2657.33,23.37
2657.33,21.38
2657.49,21.38
2657.49,21.04
2657.65,21.04
2657.65,23.37
2657.81,23.37
2657.81,24.54
2657.98,24.54
2657.98,23.98
2658.14,23.98
2658.14,22.34
2658.3,22.34
2658.3,22.3
2658.47,22.3
2658.47,23.21
2658.64,23.21
2658.64,22
2658.8,22
2658.8,24.42
2658.97,24.42
2658.97,19.95
2659.14,19.95
2659.14,18.99
2659.3,18.99
2659.3,20.09
2659.47,20.09
2659.47,21.76
2659.63,21.76
2659.63,22.26
2659.79,22.26
2659.79,21.82
2659.95,21.82
2659.95,22.97
2660.11,22.97
2660.11,25.13
2660.28,25.13
2660.28,25.54
2660.43,25.54
2660.43,19.92
2660.58,19.92
2660.58,18.12
2660.74,18.12
2660.74,16.14
2660.9,16.14
2660.9,14.26
2661.08,14.26
2661.08,12.25
2661.27,12.25
2661.27,12.78
2661.46,12.78
2661.46,14.12
2661.65,14.12
2661.65,13.01
2661.83,13.01
2661.83,13.95
2662.02,13.95
2662.02,13.75
2662.2,13.75
2662.2,23.8
2662.37,23.8
2662.37,16.87
2662.54,16.87
2662.54,17.49
2662.7,17.49
2662.7,19.48
2662.86,19.48
2662.86,20.89
2663.02,20.89
2663.02,22.14
2663.18,22.14
2663.18,22.14
2663.34,22.14
2663.34,18.02
2663.5,18.02
2663.5,15.55
2663.66,15.55
2663.66,15.47
2663.82,15.47
2663.82,14.89
2663.98,14.89
2663.98,20.91
2664.14,20.91
2664.14,18.94
2664.29,18.94
2664.29,19.41
2664.45,19.41
2664.45,24.21
2664.61,24.21
2664.61,18.47
2664.78,18.47
2664.78,19.98
2664.94,19.98
2664.94,16.58
2665.1,16.58
2665.1,13.27
2665.27,13.27
2665.27,11.55
2665.44,11.55
2665.44,11.55
2665.61,11.55
2665.61,17.17
2665.79,17.17
2665.79,12.24
2665.96,12.24
2665.96,12.99
2666.14,12.99
2666.14,13.28
2666.33,13.28
2666.33,11.83
2666.52,11.83
2666.52,10.29
2666.71,10.29
2666.71,12.71
2666.9,12.71
2666.9,14.08
2667.09,14.08
2667.09,13.97
2667.28,13.97
2667.28,14.32
2667.46,14.32
2667.46,13.05
2667.64,13.05
2667.64,15.3
2667.82,15.3
2667.82,14.7
2668,14.7
2668,17.61
2668.17,17.61
2668.17,17.07
2668.35,17.07
2668.35,14.67
2668.53,14.67
2668.53,15.16
2668.71,15.16
2668.71,14.59
2668.88,14.59
2668.88,14.08
2669.07,14.08
2669.07,15.78
2669.25,15.78
2669.25,14.8
2669.44,14.8
2669.44,17.07
2669.62,17.07
2669.62,15.21
2669.81,15.21
2669.81,18.53
2670,18.53
2670,16.53
2670.19,16.53
2670.19,21.65
2670.37,21.65
2670.37,18.56
2670.55,18.56
2670.55,16.9
2670.74,16.9
2670.74,20.11
2670.92,20.11
2670.92,19.02
2671.1,19.02
2671.1,18.69
2671.28,18.69
2671.28,21.27
2671.46,21.27
2671.46,20.76
2671.64,20.76
2671.64,18.46
2671.81,18.46
2671.81,22.12
2671.99,22.12
2671.99,21.97
2672.16,21.97
2672.16,18.63
2672.33,18.63
2672.33,19.21
2672.5,19.21
2672.5,19.63
2672.67,19.63
2672.67,18.77
2672.85,18.77
2672.85,19.27
2673.02,19.27
2673.02,20.21
2673.2,20.21
2673.2,16.35
2673.38,16.35
2673.38,17.42
2673.57,17.42
2673.57,18.54
2673.75,18.54
2673.75,19.4
2673.94,19.4
2673.94,20.48
2674.13,20.48
2674.13,16.76
2674.32,16.76
2674.32,15
2674.51,15
2674.51,15.76
2674.7,15.76
2674.7,17.19
2674.9,17.19
2674.9,17.24
2675.09,17.24
2675.09,16.79
2675.3,16.79
2675.3,18.77
2675.51,18.77
2675.51,25.59
2675.7,25.59
2675.7,27.24
2675.89,27.24
2675.89,24.24
2676.06,24.24
2676.06,33.81
2676.24,33.81
2676.24,64.06
2676.43,64.06
2676.43,80.56
2676.61,80.56
2676.61,87.86
2676.77,87.86
2676.77,87.33
2676.94,87.33
2676.94,90.78
2677.1,90.78
2677.1,103.63
2677.25,103.63
2677.25,125.06
2677.4,125.06
2677.4,122.53
2677.55,122.53
2677.55,90.6
2677.72,90.6
2677.72,71.78
2677.89,71.78
2677.89,55.02
2678.06,55.02
2678.06,33.27
2678.2,33.27
2678.2,21.31
2678.35,21.31
2678.35,28.22
2678.5,28.22
2678.5,51.53
2678.66,51.53
2678.66,84.6
2678.79,84.6
2678.79,103.21
2678.93,103.21
2678.93,108.55
2679.05,108.55
2679.05,114.02
2679.17,114.02
2679.17,110.31
2679.29,110.31
2679.29,107.71
2679.41,107.71
2679.41,92.7
2679.52,92.7
2679.52,99.97
2679.64,99.97
2679.64,114.51
2679.75,114.51
2679.75,104.36
2679.87,104.36
2679.87,97.11
2679.99,97.11
2679.99,95.9
2680.1,95.9
2680.1,98.49
2680.21,98.49
2680.21,125.62
2680.33,125.62
2680.33,114.92
2680.44,114.92
2680.44,96.19
2680.55,96.19
2680.55,103
2680.66,103
2680.66,108.67
2680.78,108.67
2680.78,84.73
2680.89,84.73
2680.89,79.41
2681,79.41
2681,127.79
2681.11,127.79
2681.11,123.5
2681.22,123.5
2681.22,104.18
2681.32,104.18
2681.32,102.99
2681.43,102.99
2681.43,99.83
2681.53,99.83
2681.53,109.6
2681.63,109.6
2681.63,132.4
2681.74,132.4
2681.74,132.4
2681.84,132.4
2681.84,132.4
2681.94,132.4
2681.94,123.32
2682.04,123.32
2682.04,109.71
2682.14,109.71
2682.14,113.43
2682.24,113.43
2682.24,119.01
2682.34,119.01
2682.34,118.23
2682.44,118.23
2682.44,117.05
2682.54,117.05
2682.54,119.31
2682.64,119.31
2682.64,122.71
2682.73,122.71
2682.73,144.41
2682.83,144.41
2682.83,195.05
2682.93,195.05
2682.93,172.84
2683.03,172.84
2683.03,121.01
2683.13,121.01
2683.13,124.67
2683.23,124.67
2683.23,133.2
2683.33,133.2
2683.33,125.43
2683.43,125.43
2683.43,107.3
2683.53,107.3
2683.53,107.83
2683.64,107.83
2683.64,108.75
2683.74,108.75
2683.74,111.02
2683.84,111.02
2683.84,114.42
2683.95,114.42
2683.95,102.63
2684.06,102.63
2684.06,92.8
2684.17,92.8
2684.17,109.37
2684.28,109.37
2684.28,115.58
2684.39,115.58
2684.39,169.96
2684.5,169.96
2684.5,170.15
2684.61,170.15
2684.61,117.64
2684.72,117.64
2684.72,117.83
2684.83,117.83
2684.83,118.35
2684.94,118.35
2684.94,124.75
2685.05,124.75
2685.05,132.44
2685.14,132.44
2685.14,125.56
2685.25,125.56
2685.25,117.31
2685.35,117.31
2685.35,120.66
2685.45,120.66
2685.45,124.02
2685.55,124.02
2685.55,125.34
2685.65,125.34
2685.65,126.66
2685.75,126.66
2685.75,126.66
2685.85,126.66
2685.85,126.66
2685.95,126.66
2685.95,142.66
2686.05,142.66
2686.05,158.65
2686.15,158.65
2686.15,158.65
2686.25,158.65
2686.25,158.65
2686.35,158.65
2686.35,139.51
2686.45,139.51
2686.45,120.37
2686.56,120.37
2686.56,143.65
2686.66,143.65
2686.66,159.17
2686.76,159.17
2686.76,145.42
2686.86,145.42
2686.86,136.26
2686.96,136.26
2686.96,151.9
2687.06,151.9
2687.06,162.33
2687.15,162.33
2687.15,156.44
2687.25,156.44
2687.25,150.55
2687.34,150.55
2687.34,159.51
2687.44,159.51
2687.44,172.96
2687.53,172.96
2687.53,185.35
2687.62,185.35
2687.62,228.71
2687.72,228.71
2687.72,208.8
2687.82,208.8
2687.82,129.15
2687.91,129.15
2687.91,134.98
2688.01,134.98
2688.01,187.42
2688.11,187.42
2688.11,187.42
2688.2,187.42
2688.2,152.78
2688.3,152.78
2688.3,152.78
2688.4,152.78
2688.4,160.66
2688.5,160.66
2688.5,160.66
2688.6,160.66
2688.6,181.47
2688.7,181.47
2688.7,181.47
2688.8,181.47
2688.8,226.15
2688.9,226.15
2688.9,226.15
2688.99,226.15
2688.99,226.15
2689.09,226.15
2689.09,226.15
2689.19,226.15
2689.19,180.6
2689.28,180.6
2689.28,174.91
2689.37,174.91
2689.37,187.66
2689.47,187.66
2689.47,193.12
2689.56,193.12
2689.56,176.17
2689.65,176.17
2689.65,162.61
2689.74,162.61
2689.74,168.42
2689.83,168.42
2689.83,180.04
2689.92,180.04
2689.92,184.31
2690.01,184.31
2690.01,218.5
2690.11,218.5
2690.11,218.5
2690.2,218.5
2690.2,154.73
2690.29,154.73
2690.29,154.73
2690.39,154.73
2690.39,169.97
2690.48,169.97
2690.48,171.88
2690.57,171.88
2690.57,135.14
2690.67,135.14
2690.67,119.39
2690.76,119.39
2690.76,150.43
2690.85,150.43
2690.85,175.26
2690.95,175.26
2690.95,195.02
2691.04,195.02
2691.04,234.53
2691.14,234.53
2691.14,209.17
2691.23,209.17
2691.23,120.39
2691.33,120.39
2691.33,120.39
2691.42,120.39
2691.42,120.39
2691.52,120.39
2691.52,120.74
2691.62,120.74
2691.62,123.92
2691.73,123.92
2691.73,116.23
2691.82,116.23
2691.82,54.72
2691.92,54.72
2691.92,52.88
2692.02,52.88
2692.02,36.28
2692.13,36.28
2692.13,36.28
2692.24,36.28
2692.24,36.28
2692.34,36.28
2692.34,33.32
2692.46,33.32
2692.46,29.17
2692.57,29.17
2692.57,32.05
2692.68,32.05
2692.68,33.69
2692.79,33.69
2692.79,40.11
2692.88,40.11
2692.88,41.95
2692.98,41.95
2692.98,45.09
2693.07,45.09
2693.07,46.66
2693.16,46.66
2693.16,50.82
2693.25,50.82
2693.25,56.03
2693.34,56.03
2693.34,53.48
2693.44,53.48
2693.44,47.52
2693.53,47.52
2693.53,47.48
2693.62,47.48
2693.62,47.18
2693.72,47.18
2693.72,45.87
2693.82,45.87
2693.82,34.13
2693.91,34.13
2693.91,34.13
2694.01,34.13
2694.01,33.17
2694.11,33.17
2694.11,33.17
2694.21,33.17
2694.21,27.7
2694.31,27.7
2694.31,27.7
2694.41,27.7
2694.41,25.55
2694.52,25.55
2694.52,25.55
2694.61,25.55
2694.61,33.43
2694.72,33.43
2694.72,33.37
2694.82,33.37
2694.82,32.8
2694.92,32.8
2694.92,32.61
2695.02,32.61
2695.02,30.88
2695.13,30.88
2695.13,31.11
2695.23,31.11
2695.23,32.04
2695.34,32.04
2695.34,30.68
2695.45,30.68
2695.45,28.3
2695.55,28.3
2695.55,26.8
2695.66,26.8
2695.66,25
2695.77,25
2695.77,26.44
2695.87,26.44
2695.87,27.4
2695.98,27.4
2695.98,27.99
2696.09,27.99
2696.09,28.12
2696.19,28.12
2696.19,29.59
2696.3,29.59
2696.3,29.44
2696.41,29.44
2696.41,26.44
2696.51,26.44
2696.51,26.33
2696.62,26.33
2696.62,25.86
2696.73,25.86
2696.73,25.99
2696.84,25.99
2696.84,26.23
2696.95,26.23
2696.95,24.86
2697.06,24.86
2697.06,23.71
2697.17,23.71
2697.17,27.47
2697.28,27.47
2697.28,28.88
2697.38,28.88
2697.38,27.06
2697.49,27.06
2697.49,26.66
2697.59,26.66
2697.59,28.27
2697.7,28.27
2697.7,28.43
2697.8,28.43
2697.8,37.91
2697.9,37.91
2697.9,37.91
2698,37.91
2698,34.21
2698.1,34.21
2698.1,34.21
2698.2,34.21
2698.2,24.19
2698.3,24.19
2698.3,24.19
2698.4,24.19
2698.4,21.21
2698.5,21.21
2698.5,20.89
2698.61,20.89
2698.61,17.69
2698.71,17.69
2698.71,18.04
2698.82,18.04
2698.82,19.6
2698.93,19.6
2698.93,20.99
2699.04,20.99
2699.04,23.43
2699.15,23.43
2699.15,20.58
2699.27,20.58
2699.27,18.55
2699.38,18.55
2699.38,23.35
2699.5,23.35
2699.5,24.2
2699.62,24.2
2699.62,23.65
2699.73,23.65
2699.73,23.65
2699.85,23.65
2699.85,23.65
2699.97,23.65
2699.97,21.96
2700.08,21.96
2700.08,21.32
2700.2,21.32
2700.2,27.51
2700.31,27.51
2700.31,27.16
2700.42,27.16
2700.42,25.6
2700.54,25.6
2700.54,22.21
2700.66,22.21
2700.66,18.82
2700.78,18.82
2700.78,20.45
2700.9,20.45
2700.9,20.77
2701,20.77
2701,20.98
2701.1,20.98
2701.1,21.37
2701.21,21.37
2701.21,25.16
2701.31,25.16
2701.31,25.13
2701.42,25.13
2701.42,24.99
2701.52,24.99
2701.52,24.23
2701.63,24.23
2701.63,22.19
2701.73,22.19
2701.73,24.13
2701.84,24.13
2701.84,27.53
2701.94,27.53
2701.94,25.41
2702.05,25.41
2702.05,22.87
2702.15,22.87
2702.15,26.62
2702.26,26.62
2702.26,29.75
2702.37,29.75
2702.37,28.02
2702.47,28.02
2702.47,27.28
2702.58,27.28
2702.58,23.57
2702.68,23.57
2702.68,22.64
2702.79,22.64
2702.79,23.14
2702.89,23.14
2702.89,23.2
2702.99,23.2
2702.99,27
2703.09,27
2703.09,27.42
2703.19,27.42
2703.19,30.38
2703.29,30.38
2703.29,30.71
2703.39,30.71
2703.39,34.67
2703.48,34.67
2703.48,35.16
2703.58,35.16
2703.58,30.1
2703.68,30.1
2703.68,28.84
2703.78,28.84
2703.78,28.79
2703.88,28.79
2703.88,28.78
2703.98,28.78
2703.98,28.94
2704.08,28.94
2704.08,28.98
2704.17,28.98
2704.17,32.79
2704.26,32.79
2704.26,40.41
2704.34,40.41
2704.34,43.71
2704.41,43.71
2704.41,63.53
2704.47,63.53
2704.47,63.53
2704.54,63.53
2704.54,63.53
2704.6,63.53
2704.6,44.24
2704.66,44.24
2704.66,44.24
2704.72,44.24
2704.72,44.24
2704.78,44.24
2704.78,46.35
2704.85,46.35
2704.85,47.19
2704.92,47.19
2704.92,47.19
2704.99,47.19
2704.99,44.72
2705.07,44.72
2705.07,44.37
2705.14,44.37
2705.14,43.85
2705.21,43.85
2705.21,40.73
2705.28,40.73
2705.28,40.73
2705.35,40.73
2705.35,40.73
2705.42,40.73
2705.42,40.73
2705.5,40.73
2705.5,40.73
2705.57,40.73
2705.57,39.37
2705.64,39.37
2705.64,38.35
2705.72,38.35
2705.72,38.35
2705.79,38.35
2705.79,35.07
2705.86,35.07
2705.86,34.52
2705.94,34.52
2705.94,35.14
2706.01,35.14
2706.01,38.88
2706.09,38.88
2706.09,38.88
2706.16,38.88
2706.16,38.92
2706.23,38.92
2706.23,38.97
2706.31,38.97
2706.31,38.97
2706.38,38.97
2706.38,35.13
2706.46,35.13
2706.46,33.85
2706.53,33.85
2706.53,33.85
2706.6,33.85
2706.6,37.66
2706.68,37.66
2706.68,37.66
2706.75,37.66
2706.75,38.15
2706.82,38.15
2706.82,39.39
2706.9,39.39
2706.9,39.39
2706.97,39.39
2706.97,39.65
2707.04,39.65
2707.04,39.84
2707.11,39.84
2707.11,39.84
2707.19,39.84
2707.19,36.49
2707.26,36.49
2707.26,35.93
2707.34,35.93
2707.34,35.98
2707.41,35.98
2707.41,36.25
2707.49,36.25
2707.49,36.25
2707.56,36.25
2707.56,44.01
2707.63,44.01
2707.63,45.3
2707.71,45.3
2707.71,45.3
2707.78,45.3
2707.78,37.07
2707.86,37.07
2707.86,34.33
2707.93,34.33
2707.93,34.82
2708.01,34.82
2708.01,38.22
2708.08,38.22
2708.08,38.22
2708.16,38.22
2708.16,43.11
2708.23,43.11
2708.23,49.62
2708.32,49.62
2708.32,49.62
2708.4,49.62
2708.4,42.94
2708.49,42.94
2708.49,42.94
2708.57,42.94
2708.57,39.83
2708.65,39.83
2708.65,37.96
2708.73,37.96
2708.73,36.52
2708.82,36.52
2708.82,31.5
2708.9,31.5
2708.9,31.5
2708.98,31.5
2708.98,29.66
2709.06,29.66
2709.06,29.04
2709.14,29.04
2709.14,29.95
2709.22,29.95
2709.22,32.69
2709.3,32.69
2709.3,32.69
2709.38,32.69
2709.38,35.02
2709.46,35.02
2709.46,35.8
2709.54,35.8
2709.54,36.53
2709.62,36.53
2709.62,38.73
2709.7,38.73
2709.7,38.73
2709.78,38.73
2709.78,41.31
2709.85,41.31
2709.85,42.34
2709.93,42.34
2709.93,41.79
2710.01,41.79
2710.01,37.98
2710.09,37.98
2710.09,37.98
2710.17,37.98
2710.17,37.28
2710.24,37.28
2710.24,36.76
2710.32,36.76
2710.32,36.76
2710.4,36.76
2710.4,38.69
2710.48,38.69
2710.48,38.69
2710.56,38.69
2710.56,39.65
2710.64,39.65
2710.64,40.61
2710.72,40.61
2710.72,40.61
2710.8,40.61
2710.8,37.03
2710.89,37.03
2710.89,37.03
2710.97,37.03
2710.97,34.8
2711.07,34.8
2711.07,33.85
2711.17,33.85
2711.17,32.53
2711.28,32.53
2711.28,32.03
2711.38,32.03
2711.38,44.86
2711.48,44.86
2711.48,48.07
2711.58,48.07
2711.58,35.22
2711.69,35.22
2711.69,32.36
2711.79,32.36
2711.79,30.64
2711.88,30.64
2711.88,30.43
2711.99,30.43
2711.99,34.16
2712.09,34.16
2712.09,34.57
2712.18,34.57
2712.18,32.88
2712.28,32.88
2712.28,32.46
2712.39,32.46
2712.39,32.44
2712.48,32.44
2712.48,32.44
2712.58,32.44
2712.58,43.36
2712.68,43.36
2712.68,46.09
2712.77,46.09
2712.77,41.2
2712.87,41.2
2712.87,39.11
2712.97,39.11
2712.97,35.6
2713.07,35.6
2713.07,34.09
2713.17,34.09
2713.17,35.93
2713.26,35.93
2713.26,36.85
2713.36,36.85
2713.36,34.92
2713.46,34.92
2713.46,33.63
2713.56,33.63
2713.56,30.34
2713.66,30.34
2713.66,28.14
2713.76,28.14
2713.76,33.63
2713.87,33.63
2713.87,36.76
2713.99,36.76
2713.99,36.94
2714.11,36.94
2714.11,35.87
2714.22,35.87
2714.22,30.98
2714.32,30.98
2714.32,31.25
2714.42,31.25
2714.42,32.33
2714.52,32.33
2714.52,33.83
2714.63,33.83
2714.63,37.82
2714.73,37.82
2714.73,38.14
2714.83,38.14
2714.83,38.9
2714.93,38.9
2714.93,38.44
2715.03,38.44
2715.03,34.33
2715.12,34.33
2715.12,34.83
2715.22,34.83
2715.22,36.84
2715.31,36.84
2715.31,36.84
2715.4,36.84
2715.4,46.68
2715.49,46.68
2715.49,46.68
2715.59,46.68
2715.59,36.8
2715.68,36.8
2715.68,35.56
2715.77,35.56
2715.77,37.25
2715.86,37.25
2715.86,38.09
2715.95,38.09
2715.95,38.24
2716.04,38.24
2716.04,38.42
2716.13,38.42
2716.13,38.78
2716.22,38.78
2716.22,40.04
2716.31,40.04
2716.31,40.04
2716.39,40.04
2716.39,40.48
2716.48,40.48
2716.48,40.53
2716.57,40.53
2716.57,37.67
2716.66,37.67
2716.66,36.24
2716.74,36.24
2716.74,36.67
2716.83,36.67
2716.83,37.53
2716.92,37.53
2716.92,37.53
2717,37.53
2717,28.81
2717.09,28.81
2717.09,28.81
2717.18,28.81
2717.18,34.74
2717.27,34.74
2717.27,36.44
2717.36,36.44
2717.36,35.22
2717.45,35.22
2717.45,34.24
2717.54,34.24
2717.54,34.24
2717.63,34.24
2717.63,34.24
2717.72,34.24
2717.72,34.14
2717.81,34.14
2717.81,33.38
2717.9,33.38
2717.9,33.38
2717.99,33.38
2717.99,36.27
2718.08,36.27
2718.08,36.63
2718.17,36.63
2718.17,33.25
2718.27,33.25
2718.27,31.8
2718.36,31.8
2718.36,31.38
2718.43,31.38
2718.43,28.87
2718.49,28.87
2718.49,28.87
2718.56,28.87
2718.56,28.72
2718.63,28.72
2718.63,28.53
2718.7,28.53
2718.7,28.53
2718.76,28.53
2718.76,29.76
2718.83,29.76
2718.83,31.39
2718.9,31.39
2718.9,31.39
2718.97,31.39
2718.97,33.92
2719.04,33.92
2719.04,35.81
2719.1,35.81
2719.1,35.81
2719.17,35.81
2719.17,34.54
2719.24,34.54
2719.24,33.59
2719.31,33.59
2719.31,33.59
2719.38,33.59
2719.38,31.59
2719.45,31.59
2719.45,30.79
2719.51,30.79
2719.51,30.79
2719.58,30.79
2719.58,27.64
2719.65,27.64
2719.65,26.38
2719.72,26.38
2719.72,26.38
2719.78,26.38
2719.78,35.19
2719.85,35.19
2719.85,38.71
2719.92,38.71
2719.92,38.71
2719.98,38.71
2719.98,32.62
2720.05,32.62
2720.05,30.18
2720.12,30.18
2720.12,30.18
2720.19,30.18
2720.19,33.82
2720.26,33.82
2720.26,34.43
2720.33,34.43
2720.33,34.43
2720.4,34.43
2720.4,29.41
2720.46,29.41
2720.46,29.41
2720.53,29.41
2720.53,29.41
2720.6,29.41
2720.6,32.29
2720.66,32.29
2720.66,32.29
2720.73,32.29
2720.73,32.29
2720.8,32.29
2720.8,32.29
2720.87,32.29
2720.87,32.29
2720.94,32.29
2720.94,31.93
2721.01,31.93
2721.01,29.74
2721.08,29.74
2721.08,29.74
2721.15,29.74
2721.15,29.93
2721.21,29.93
2721.21,30.85
2721.28,30.85
2721.28,30.85
2721.35,30.85
2721.35,30.28
2721.42,30.28
2721.42,28.84
2721.48,28.84
2721.48,28.84
2721.55,28.84
2721.55,30.5
2721.62,30.5
2721.62,34.66
