depth_m,age_ice_calBP,age_gas_calBP
964.836,4155,3975.1
965.018,4156,3976.1
965.225,4157,3977.1
965.384,4158,3978.1
965.593,4159,3979
965.803,4160,3980
965.986,4161,3981
966.17,4162,3982
966.39,4163,3983
966.535,4164,3984
966.704,4165,3985
966.897,4166,3986
967.114,4167,3987
967.282,4168,3988
967.457,4169,3989
967.695,4170,3990.1
967.907,4171,3991.1
968.146,4172,3992.1
968.331,4173,3993.1
968.565,4174,3994.2
968.776,4175,3995.2
968.987,4176,3996.2
969.145,4177,3997.2
969.349,4178,3998.3
969.558,4179,3999.3
969.766,4180,4000.4
970.022,4181,4001.4
970.263,4182,4002.4
970.447,4183,4003.5
970.72,4184,4004.5
970.913,4185,4005.5
971.147,4186,4006.6
971.402,4187,4007.7
971.625,4188,4008.8
971.841,4189,4009.9
972.044,4190,4010.9
972.223,4191,4012
972.361,4192,4013
972.552,4193,4014.1
972.759,4194,4015.2
972.966,4195,4016.2
973.173,4196,4017.3
973.334,4197,4018.3
973.567,4198,4019.4
973.804,4199,4020.4
974.042,4200,4021.5
974.28,4201,4022.5
974.457,4202,4023.5
974.71,4203,4024.6
974.917,4204,4025.6
975.193,4205,4026.7
975.354,4206,4027.7
975.558,4207,4028.7
975.691,4208,4029.7
975.905,4209,4030.8
976.172,4210,4031.8
976.359,4211,4032.8
976.542,4212,4033.8
976.73,4213,4034.9
976.941,4214,4035.9
977.106,4215,4036.9
977.27,4216,4037.9
977.512,4217,4038.9
977.692,4218,4040
977.845,4219,4041
978.024,4220,4042
978.255,4221,4043
978.457,4222,4044
978.687,4223,4045
978.942,4224,4046
979.12,4225,4047
979.273,4226,4048
979.462,4227,4049
979.63,4228,4050.1
979.872,4229,4051.1
980.099,4230,4052.1
980.254,4231,4053.1
980.453,4232,4054.1
980.712,4233,4055.1
980.946,4234,4056.1
981.133,4235,4057.1
981.32,4236,4058.1
981.561,4237,4059.2
981.689,4238,4060.2
981.919,4239,4061.2
982.124,4240,4062.2
982.329,4241,4063.3
982.492,4242,4064.3
982.679,4243,4065.3
982.941,4244,4066.4
983.125,4245,4067.4
983.334,4246,4068.4
983.562,4247,4069.5
983.751,4248,4070.5
983.963,4249,4071.5
984.139,4250,4072.6
984.294,4251,4073.6
984.531,4252,4074.7
984.72,4253,4075.7
985.002,4254,4076.8
985.19,4255,4077.8
985.425,4256,4078.8
985.616,4257,4079.8
985.785,4258,4080.9
985.929,4259,4081.9
986.146,4260,4082.9
986.354,4261,4083.9
986.635,4262,4085
986.893,4263,4086
987.074,4264,4087
987.306,4265,4088
987.512,4266,4089
987.715,4267,4090
987.921,4268,4091
988.153,4269,4091.9
988.308,4270,4092.9
988.506,4271,4093.9
988.704,4272,4094.9
988.852,4273,4095.9
989.074,4274,4096.8
989.247,4275,4097.8
989.42,4276,4098.8
989.597,4277,4099.7
989.728,4278,4100.7
989.991,4279,4101.6
990.175,4280,4102.5
990.359,4281,4103.5
990.487,4282,4104.4
990.633,4283,4105.4
990.838,4284,4106.3
991.018,4285,4107.3
991.172,4286,4108.2
991.352,4287,4109.1
991.587,4288,4110.1
991.735,4289,4111
991.953,4290,4111.9
992.109,4291,4112.9
992.291,4292,4113.8
992.447,4293,4114.8
992.654,4294,4115.7
992.845,4295,4116.7
992.964,4296,4117.6
993.179,4297,4118.6
993.371,4298,4119.6
993.587,4299,4120.6
993.828,4300,4121.6
994.091,4301,4122.6
994.249,4302,4123.6
994.407,4303,4124.6
994.648,4304,4125.6
994.832,4305,4126.6
995.015,4306,4127.6
995.146,4307,4128.6
995.395,4308,4129.6
995.62,4309,4130.7
995.808,4310,4131.7
996.067,4311,4132.7
996.248,4312,4133.7
996.481,4313,4134.7
996.688,4314,4135.8
996.968,4315,4136.8
997.146,4316,4137.8
997.368,4317,4138.8
997.614,4318,4139.8
997.816,4319,4140.8
997.997,4320,4141.8
998.151,4321,4142.8
998.384,4322,4143.8
998.616,4323,4144.8
998.738,4324,4145.8
998.944,4325,4146.8
999.105,4326,4147.8
999.27,4327,4148.8
999.464,4328,4149.8
999.653,4329,4150.8
999.829,4330,4151.8
999.985,4331,4152.8
1000.141,4332,4153.8
1000.375,4333,4154.8
1000.583,4334,4155.8
1000.713,4335,4156.8
1000.956,4336,4157.7
1001.121,4337,4158.7
1001.31,4338,4159.6
1001.498,4339,4160.6
1001.758,4340,4161.5
1001.963,4341,4162.5
1002.183,4342,4163.4
1002.329,4343,4164.4
1002.475,4344,4165.3
1002.671,4345,4166.3
1002.895,4346,4167.2
1003.081,4347,4168.1
1003.267,4348,4169.1
1003.48,4349,4170
1003.639,4350,4171
1003.831,4351,4171.9
1004.014,4352,4172.8
1004.197,4353,4173.8
1004.353,4354,4174.7
1004.562,4355,4175.7
1004.719,4356,4176.6
1004.933,4357,4177.6
1005.166,4358,4178.5
1005.374,4359,4179.5
1005.529,4360,4180.4
1005.659,4361,4181.4
1005.839,4362,4182.4
1005.971,4363,4183.3
1006.158,4364,4184.3
1006.373,4365,4185.2
1006.534,4366,4186.2
1006.721,4367,4187.2
1006.928,4368,4188.2
1007.13,4369,4189.2
1007.322,4370,4190.2
1007.51,4371,4191.2
1007.698,4372,4192.2
1007.889,4373,4193.1
1008.082,4374,4194.1
1008.275,4375,4195.1
1008.516,4376,4196.1
1008.709,4377,4197.2
1008.929,4378,4198.2
1009.207,4379,4199.2
1009.453,4380,4200.2
1009.679,4381,4201.2
1009.889,4382,4202.3
1010.076,4383,4203.3
1010.285,4384,4204.3
1010.427,4385,4205.3
1010.661,4386,4206.3
1010.828,4387,4207.4
1011.036,4388,4208.4
1011.219,4389,4209.4
1011.428,4390,4210.4
1011.663,4391,4211.5
1011.865,4392,4212.5
1012.063,4393,4213.5
1012.295,4394,4214.6
1012.45,4395,4215.6
1012.682,4396,4216.6
1012.863,4397,4217.6
1013.1,4398,4218.6
1013.281,4399,4219.6
1013.487,4400,4220.6
1013.642,4401,4221.6
1013.822,4402,4222.6
1014.014,4403,4223.6
1014.172,4404,4224.6
1014.435,4405,4225.6
1014.566,4406,4226.6
1014.75,4407,4227.6
1014.908,4408,4228.6
1015.109,4409,4229.6
1015.306,4410,4230.6
1015.529,4411,4231.6
1015.702,4412,4232.6
1015.85,4413,4233.6
1016.094,4414,4234.6
1016.237,4415,4235.6
1016.476,4416,4236.6
1016.715,4417,4237.6
1016.906,4418,4238.6
1017.133,4419,4239.6
1017.313,4420,4240.6
1017.494,4421,4241.7
1017.674,4422,4242.7
1017.881,4423,4243.7
1018.065,4424,4244.7
1018.246,4425,4245.7
1018.452,4426,4246.7
1018.71,4427,4247.8
1018.917,4428,4248.8
1019.094,4429,4249.9
1019.285,4430,4250.9
1019.429,4431,4251.9
1019.62,4432,4253
1019.835,4433,4254
1020.128,4434,4255.1
1020.361,4435,4256.1
1020.599,4436,4257.1
1020.79,4437,4258.2
1020.98,4438,4259.2
1021.137,4439,4260.2
1021.323,4440,4261.2
1021.535,4441,4262.2
1021.72,4442,4263.3
1021.959,4443,4264.3
1022.183,4444,4265.3
1022.392,4445,4266.3
1022.642,4446,4267.3
1022.881,4447,4268.3
1023.07,4448,4269.3
1023.27,4449,4270.3
1023.444,4450,4271.3
1023.642,4451,4272.2
1023.841,4452,4273.2
1024.014,4453,4274.2
1024.159,4454,4275.2
1024.348,4455,4276.2
1024.513,4456,4277.1
1024.704,4457,4278.1
1024.864,4458,4279
1025.009,4459,4280
1025.219,4460,4280.9
1025.449,4461,4281.9
1025.571,4462,4282.8
1025.71,4463,4283.8
1025.815,4464,4284.7
1025.998,4465,4285.7
1026.19,4466,4286.6
1026.386,4467,4287.5
1026.589,4468,4288.4
1026.761,4469,4289.4
1026.956,4470,4290.3
1027.079,4471,4291.2
1027.23,4472,4292.2
1027.407,4473,4293.1
1027.633,4474,4294
1027.81,4475,4294.9
1028.011,4476,4295.9
1028.184,4477,4296.8
1028.337,4478,4297.8
1028.515,4479,4298.7
1028.694,4480,4299.7
1028.898,4481,4300.6
1029.123,4482,4301.6
1029.333,4483,4302.5
1029.544,4484,4303.5
1029.702,4485,4304.4
1029.912,4486,4305.4
1030.112,4487,4306.3
1030.272,4488,4307.2
1030.48,4489,4308.1
1030.66,4490,4309.1
1030.763,4491,4310
1030.968,4492,4311
1031.174,4493,4311.9
1031.379,4494,4312.8
1031.568,4495,4313.7
1031.722,4496,4314.7
1031.922,4497,4315.6
1032.067,4498,4316.6
1032.25,4499,4317.5
1032.421,4500,4318.4
1032.588,4501,4319.4
1032.733,4502,4320.3
1032.967,4503,4321.3
1033.149,4504,4322.2
1033.305,4505,4323.2
1033.484,4506,4324.1
1033.67,4507,4325.1
1033.824,4508,4326
1033.95,4509,4327
1034.136,4510,4328
1034.323,4511,4328.9
1034.551,4512,4329.9
1034.732,4513,4330.8
1034.99,4514,4331.8
1035.196,4515,4332.7
1035.325,4516,4333.7
1035.494,4517,4334.7
1035.645,4518,4335.7
1035.846,4519,4336.7
1036.048,4520,4337.7
1036.25,4521,4338.7
1036.401,4522,4339.7
1036.588,4523,4340.7
1036.829,4524,4341.7
1037.038,4525,4342.7
1037.246,4526,4343.7
1037.454,4527,4344.7
1037.64,4528,4345.7
1037.795,4529,4346.7
1037.964,4530,4347.7
1038.229,4531,4348.8
1038.398,4532,4349.8
1038.648,4533,4350.8
1038.894,4534,4351.8
1039.078,4535,4352.8
1039.29,4536,4353.8
1039.422,4537,4354.8
1039.627,4538,4355.8
1039.834,4539,4356.9
1039.99,4540,4357.9
1040.145,4541,4358.9
1040.352,4542,4359.9
1040.571,4543,4360.9
1040.688,4544,4361.9
1040.899,4545,4363
1041.109,4546,4363.9
1041.297,4547,4364.9
1041.437,4548,4365.9
1041.694,4549,4366.9
1041.865,4550,4367.9
1042.037,4551,4368.9
1042.208,4552,4369.9
1042.455,4553,4370.9
1042.625,4554,4371.9
1042.82,4555,4372.9
1042.99,4556,4373.9
1043.2,4557,4374.8
1043.354,4558,4375.8
1043.585,4559,4376.8
1043.767,4560,4377.7
1043.923,4561,4378.7
1044.079,4562,4379.7
1044.261,4563,4380.7
1044.503,4564,4381.6
1044.658,4565,4382.6
1044.814,4566,4383.6
1045.047,4567,4384.5
1045.228,4568,4385.5
1045.384,4569,4386.5
1045.552,4570,4387.5
1045.698,4571,4388.4
1045.844,4572,4389.4
1046.08,4573,4390.4
1046.325,4574,4391.3
1046.471,4575,4392.3
1046.679,4576,4393.3
1046.836,4577,4394.3
1047.071,4578,4395.3
1047.28,4579,4396.2
1047.509,4580,4397.2
1047.691,4581,4398.2
1047.925,4582,4399.2
1048.055,4583,4400.2
1048.211,4584,4401.2
1048.393,4585,4402.2
1048.599,4586,4403.2
1048.774,4587,4404.2
1048.992,4588,4405.2
1049.138,4589,4406.2
1049.333,4590,4407.2
1049.508,4591,4408.2
1049.663,4592,4409.2
1049.845,4593,4410.2
1050,4594,4411.2
1050.263,4595,4412.3
1050.5,4596,4413.3
1050.698,4597,4414.3
1050.872,4598,4415.3
1051.021,4599,4416.3
1051.219,4600,4417.3
1051.418,4601,4418.3
1051.632,4602,4419.3
1051.798,4603,4420.3
1052.059,4604,4421.3
1052.272,4605,4422.3
1052.414,4606,4423.3
1052.591,4607,4424.3
1052.749,4608,4425.3
1052.934,4609,4426.3
1053.092,4610,4427.3
1053.277,4611,4428.3
1053.497,4612,4429.3
1053.703,4613,4430.4
1053.883,4614,4431.4
1054.089,4615,4432.4
1054.268,4616,4433.4
1054.476,4617,4434.4
1054.662,4618,4435.4
1054.821,4619,4436.4
1055.006,4620,4437.4
1055.165,4621,4438.4
1055.377,4622,4439.4
1055.592,4623,4440.4
1055.83,4624,4441.4
1056.041,4625,4442.4
1056.199,4626,4443.5
1056.384,4627,4444.5
1056.576,4628,4445.5
1056.725,4629,4446.6
1056.922,4630,4447.6
1057.095,4631,4448.7
1057.317,4632,4449.7
1057.441,4633,4450.8
1057.648,4634,4451.8
1057.778,4635,4452.9
1058.04,4636,4453.9
1058.299,4637,4454.9
1058.526,4638,4455.9
1058.713,4639,4456.9
1058.866,4640,4457.9
1059.124,4641,4458.9
1059.314,4642,4460
1059.489,4643,4461
1059.666,4644,4462
1059.842,4645,4463
1060.023,4646,4464
1060.25,4647,4465
1060.478,4648,4466.1
1060.61,4649,4467.1
1060.755,4650,4468.1
1060.938,4651,4469.1
1061.188,4652,4470.1
1061.348,4653,4471.1
1061.512,4654,4472.2
1061.652,4655,4473.2
1061.806,4656,4474.2
1061.966,4657,4475.2
1062.101,4658,4476.2
1062.344,4659,4477.2
1062.517,4660,4478.2
1062.701,4661,4479.2
1062.868,4662,4480.2
1063.087,4663,4481.2
1063.277,4664,4482.2
1063.44,4665,4483.2
1063.623,4666,4484.1
1063.834,4667,4485.1
1064.034,4668,4486.1
1064.23,4669,4487.1
1064.439,4670,4488.1
1064.622,4671,4489.1
1064.832,4672,4490.1
1065.015,4673,4491.1
1065.167,4674,4492.1
1065.301,4675,4493.1
1065.49,4676,4494.1
1065.709,4677,4495.1
1065.928,4678,4496.1
1066.098,4679,4497.1
1066.317,4680,4498.1
1066.506,4681,4499.1
1066.634,4682,4500.2
1066.819,4683,4501.2
1067.004,4684,4502.2
1067.162,4685,4503.2
1067.38,4686,4504.2
1067.56,4687,4505.2
1067.766,4688,4506.2
1067.947,4689,4507.2
1068.127,4690,4508.2
1068.301,4691,4509.2
1068.507,4692,4510.2
1068.661,4693,4511.1
1068.84,4694,4512.1
1069.07,4695,4513.1
1069.275,4696,4514.1
1069.431,4697,4515.1
1069.612,4698,4516.1
1069.773,4699,4517.2
1069.921,4700,4518.2
1070.128,4701,4519.2
1070.337,4702,4520.2
1070.489,4703,4521.2
1070.646,4704,4522.2
1070.845,4705,4523.2
1071.036,4706,4524.2
1071.238,4707,4525.2
1071.456,4708,4526.2
1071.632,4709,4527.2
1071.783,4710,4528.2
1071.985,4711,4529.3
1072.186,4712,4530.3
1072.368,4713,4531.3
1072.604,4714,4532.3
1072.787,4715,4533.3
1072.966,4716,4534.3
1073.146,4717,4535.4
1073.354,4718,4536.4
1073.49,4719,4537.4
1073.72,4720,4538.4
1073.847,4721,4539.4
1074.079,4722,4540.5
1074.275,4723,4541.5
1074.506,4724,4542.5
1074.714,4725,4543.5
1074.895,4726,4544.6
1075.102,4727,4545.6
1075.297,4728,4546.6
1075.529,4729,4547.7
1075.709,4730,4548.7
1075.838,4731,4549.7
1076.069,4732,4550.7
1076.249,4733,4551.8
1076.432,4734,4552.8
1076.562,4735,4553.8
1076.771,4736,4554.8
1076.98,4737,4555.9
1077.162,4738,4556.9
1077.293,4739,4557.9
1077.507,4740,4558.9
1077.707,4741,4559.9
1077.905,4742,4561
1078.073,4743,4562
1078.203,4744,4563
1078.4,4745,4564
1078.626,4746,4565
1078.874,4747,4566
1079.055,4748,4567
1079.263,4749,4568
1079.519,4750,4569
1079.731,4751,4570
1079.894,4752,4571
1080.058,4753,4572
1080.199,4754,4572.9
1080.359,4755,4573.9
1080.476,4756,4574.9
1080.664,4757,4575.9
1080.893,4758,4576.9
1081.038,4759,4577.9
1081.199,4760,4578.9
1081.335,4761,4579.9
1081.57,4762,4580.8
1081.753,4763,4581.8
1081.961,4764,4582.8
1082.144,4765,4583.8
1082.338,4766,4584.7
1082.46,4767,4585.7
1082.63,4768,4586.7
1082.881,4769,4587.6
1083.033,4770,4588.5
1083.185,4771,4589.5
1083.389,4772,4590.4
1083.57,4773,4591.4
1083.725,4774,4592.4
1083.931,4775,4593.3
1084.112,4776,4594.3
1084.266,4777,4595.2
1084.511,4778,4596.2
1084.633,4779,4597.2
1084.755,4780,4598.1
1084.95,4781,4599.1
1085.17,4782,4600.1
1085.343,4783,4601
1085.465,4784,4602
1085.661,4785,4603
1085.833,4786,4603.9
1086.029,4787,4604.9
1086.151,4788,4605.9
1086.348,4789,4606.9
1086.519,4790,4607.9
1086.738,4791,4608.9
1086.909,4792,4609.8
1087.113,4793,4610.8
1087.291,4794,4611.8
1087.471,4795,4612.8
1087.675,4796,4613.8
1087.829,4797,4614.8
1088.008,4798,4615.8
1088.213,4799,4616.8
1088.396,4800,4617.8
1088.625,4801,4618.8
1088.804,4802,4619.8
1088.982,4803,4620.8
1089.186,4804,4621.8
1089.336,4805,4622.8
1089.577,4806,4623.8
1089.745,4807,4624.8
1089.936,4808,4625.8
1090.151,4809,4626.8
1090.318,4810,4627.8
1090.486,4811,4628.8
1090.675,4812,4629.8
1090.84,4813,4630.8
1091.053,4814,4631.8
1091.218,4815,4632.8
1091.412,4816,4633.7
1091.619,4817,4634.7
1091.748,4818,4635.7
1091.956,4819,4636.7
1092.189,4820,4637.6
1092.313,4821,4638.6
1092.493,4822,4639.6
1092.675,4823,4640.6
1092.858,4824,4641.6
1093.015,4825,4642.5
1093.197,4826,4643.5
1093.354,4827,4644.5
1093.486,4828,4645.5
1093.663,4829,4646.5
1093.843,4830,4647.4
1094.028,4831,4648.4
1094.212,4832,4649.4
1094.393,4833,4650.4
1094.554,4834,4651.4
1094.758,4835,4652.3
1094.937,4836,4653.3
1095.166,4837,4654.3
1095.37,4838,4655.2
1095.555,4839,4656.2
1095.701,4840,4657.1
1095.846,4841,4658.1
1096.089,4842,4659.1
1096.26,4843,4660
1096.424,4844,4661
1096.546,4845,4662
1096.783,4846,4663
1096.944,4847,4664
1097.149,4848,4664.9
1097.286,4849,4665.9
1097.446,4850,4666.9
1097.592,4851,4667.9
1097.743,4852,4668.9
1097.931,4853,4669.9
1098.086,4854,4670.9
1098.265,4855,4671.9
1098.42,4856,4672.9
1098.648,4857,4673.9
1098.834,4858,4674.9
1099.013,4859,4676
1099.234,4860,4677
1099.424,4861,4678
1099.568,4862,4679
1099.771,4863,4680
1099.973,4864,4681
1100.176,4865,4682
1100.353,4866,4683
1100.552,4867,4684.1
1100.759,4868,4685.1
1100.943,4869,4686.1
1101.128,4870,4687.1
1101.343,4871,4688.2
1101.506,4872,4689.2
1101.686,4873,4690.2
1101.92,4874,4691.2
1102.101,4875,4692.3
1102.308,4876,4693.3
1102.463,4877,4694.3
1102.618,4878,4695.4
1102.871,4879,4696.4
1103.071,4880,4697.4
1103.296,4881,4698.5
1103.496,4882,4699.5
1103.623,4883,4700.5
1103.804,4884,4701.6
1103.933,4885,4702.6
1104.114,4886,4703.6
1104.32,4887,4704.6
1104.475,4888,4705.6
1104.733,4889,4706.6
1104.888,4890,4707.6
1105.043,4891,4708.7
1105.225,4892,4709.7
1105.406,4893,4710.7
1105.637,4894,4711.7
1105.833,4895,4712.7
1105.955,4896,4713.7
1106.127,4897,4714.7
1106.298,4898,4715.7
1106.494,4899,4716.8
1106.671,4900,4717.8
1106.852,4901,4718.8
1107.007,4902,4719.8
1107.239,4903,4720.8
1107.445,4904,4721.8
1107.599,4905,4722.9
1107.795,4906,4723.9
1107.988,4907,4724.9
1108.158,4908,4725.9
1108.327,4909,4726.9
1108.569,4910,4728
1108.735,4911,4729
1108.9,4912,4730
1109.088,4913,4731
1109.323,4914,4732
1109.558,4915,4733.1
1109.724,4916,4734.1
1109.936,4917,4735.1
1110.125,4918,4736.2
1110.298,4919,4737.2
1110.439,4920,4738.2
1110.653,4921,4739.3
1110.833,4922,4740.3
1110.972,4923,4741.3
1111.151,4924,4742.4
1111.308,4925,4743.4
1111.559,4926,4744.4
1111.794,4927,4745.4
1111.924,4928,4746.5
1112.131,4929,4747.5
1112.39,4930,4748.5
1112.571,4931,4749.5
1112.755,4932,4750.6
1112.939,4933,4751.6
1113.123,4934,4752.6
1113.281,4935,4753.6
1113.465,4936,4754.6
1113.662,4937,4755.6
1113.894,4938,4756.7
1114.02,4939,4757.7
1114.23,4940,4758.7
1114.398,4941,4759.7
1114.545,4942,4760.7
1114.711,4943,4761.7
1114.949,4944,4762.7
1115.133,4945,4763.7
1115.287,4946,4764.7
1115.466,4947,4765.7
1115.649,4948,4766.7
1115.834,4949,4767.7
1115.989,4950,4768.6
1116.169,4951,4769.6
1116.376,4952,4770.6
1116.53,4953,4771.6
1116.723,4954,4772.6
1116.87,4955,4773.5
1117.101,4956,4774.5
1117.269,4957,4775.5
1117.458,4958,4776.5
1117.606,4959,4777.5
1117.755,4960,4778.5
1117.935,4961,4779.5
1118.09,4962,4780.5
1118.219,4963,4781.5
1118.425,4964,4782.5
1118.608,4965,4783.5
1118.795,4966,4784.5
1118.998,4967,4785.5
1119.155,4968,4786.5
1119.313,4969,4787.5
1119.558,4970,4788.4
1119.756,4971,4789.4
1119.988,4972,4790.4
1120.185,4973,4791.4
1120.363,4974,4792.4
1120.54,4975,4793.4
1120.726,4976,4794.4
1120.933,4977,4795.4
1121.062,4978,4796.4
1121.242,4979,4797.4
1121.449,4980,4798.4
1121.629,4981,4799.4
1121.811,4982,4800.4
1121.94,4983,4801.4
1122.147,4984,4802.4
1122.379,4985,4803.4
1122.508,4986,4804.4
1122.688,4987,4805.4
1122.857,4988,4806.4
1123.003,4989,4807.4
1123.203,4990,4808.4
1123.426,4991,4809.4
1123.56,4992,4810.4
1123.733,4993,4811.4
1123.944,4994,4812.4
1124.083,4995,4813.4
1124.324,4996,4814.4
1124.51,4997,4815.4
1124.695,4998,4816.4
1124.837,4999,4817.4
1125.026,5000,4818.5
1125.216,5001,4819.5
1125.438,5002,4820.5
1125.631,5003,4821.5
1125.824,5004,4822.5
1125.966,5005,4823.5
1126.201,5006,4824.5
1126.404,5007,4825.6
1126.617,5008,4826.6
1126.825,5009,4827.6
1126.944,5010,4828.7
1127.154,5011,4829.7
1127.363,5012,4830.7
1127.527,5013,4831.7
1127.69,5014,4832.8
1127.879,5015,4833.8
1128.098,5016,4834.9
1128.292,5017,4835.9
1128.445,5018,4837
1128.633,5019,4838
1128.797,5020,4839.1
1128.941,5021,4840.1
1129.134,5022,4841.2
1129.328,5023,4842.3
1129.526,5024,4843.3
1129.671,5025,4844.4
1129.923,5026,4845.4
1130.152,5027,4846.5
1130.286,5028,4847.5
1130.52,5029,4848.6
1130.772,5030,4849.7
1130.938,5031,4850.7
1131.125,5032,4851.7
1131.395,5033,4852.8
1131.583,5034,4853.9
1131.791,5035,4854.9
1131.947,5036,4856
1132.151,5037,4857
1132.406,5038,4858.1
1132.534,5039,4859.1
1132.738,5040,4860.2
1132.907,5041,4861.2
1133.14,5042,4862.3
1133.373,5043,4863.4
1133.535,5044,4864.4
1133.72,5045,4865.5
1133.93,5046,4866.5
1134.08,5047,4867.5
1134.317,5048,4868.5
1134.532,5049,4869.6
1134.682,5050,4870.6
1134.854,5051,4871.6
1135.074,5052,4872.6
1135.279,5053,4873.6
1135.458,5054,4874.6
1135.586,5055,4875.6
1135.714,5056,4876.6
1135.89,5057,4877.6
1136.094,5058,4878.6
1136.277,5059,4879.6
1136.486,5060,4880.6
1136.642,5061,4881.6
1136.825,5062,4882.6
1137.018,5063,4883.5
1137.157,5064,4884.5
1137.334,5065,4885.5
1137.512,5066,4886.5
1137.7,5067,4887.5
1137.859,5068,4888.5
1138.074,5069,4889.5
1138.231,5070,4890.5
1138.395,5071,4891.5
1138.651,5072,4892.4
1138.808,5073,4893.4
1138.985,5074,4894.4
1139.129,5075,4895.4
1139.31,5076,4896.4
1139.516,5077,4897.4
1139.697,5078,4898.5
1139.877,5079,4899.5
1140.08,5080,4900.5
1140.284,5081,4901.5
1140.487,5082,4902.5
1140.646,5083,4903.5
1140.849,5084,4904.5
1141.053,5085,4905.5
1141.219,5086,4906.6
1141.406,5087,4907.6
1141.593,5088,4908.6
1141.827,5089,4909.7
1142.014,5090,4910.7
1142.156,5091,4911.7
1142.35,5092,4912.7
1142.584,5093,4913.8
1142.723,5094,4914.8
1142.885,5095,4915.8
1143.099,5096,4916.8
1143.279,5097,4917.9
1143.517,5098,4918.9
1143.687,5099,4919.9
1143.874,5100,4920.9
1144.109,5101,4921.9
1144.287,5102,4922.9
1144.466,5103,4923.9
1144.67,5104,4925
1144.848,5105,4926
1145.001,5106,4927
1145.239,5107,4928
1145.428,5108,4929
1145.597,5109,4930
1145.766,5110,4930.9
1145.936,5111,4931.9
1146.105,5112,4932.9
1146.303,5113,4933.9
1146.475,5114,4934.9
1146.646,5115,4935.9
1146.828,5116,4936.9
1147.016,5117,4937.9
1147.161,5118,4938.8
1147.344,5119,4939.8
1147.501,5120,4940.8
1147.711,5121,4941.7
1147.891,5122,4942.7
1148.042,5123,4943.7
1148.251,5124,4944.6
1148.408,5125,4945.6
1148.538,5126,4946.6
1148.747,5127,4947.5
1148.93,5128,4948.5
1149.112,5129,4949.5
1149.324,5130,4950.5
1149.445,5131,4951.4
1149.638,5132,4952.4
1149.806,5133,4953.4
1149.951,5134,4954.3
1150.12,5135,4955.3
1150.268,5136,4956.3
1150.45,5137,4957.3
1150.581,5138,4958.3
1150.764,5139,4959.3
1150.998,5140,4960.3
1151.221,5141,4961.3
1151.416,5142,4962.3
1151.615,5143,4963.3
1151.815,5144,4964.3
1152.014,5145,4965.2
1152.188,5146,4966.2
1152.348,5147,4967.2
1152.537,5148,4968.2
1152.645,5149,4969.2
1152.861,5150,4970.2
1153.05,5151,4971.2
1153.23,5152,4972.2
1153.47,5153,4973.2
1153.661,5154,4974.2
1153.876,5155,4975.2
1154.067,5156,4976.2
1154.286,5157,4977.2
1154.444,5158,4978.2
1154.601,5159,4979.2
1154.758,5160,4980.3
1154.889,5161,4981.3
1155.046,5162,4982.3
1155.23,5163,4983.3
1155.405,5164,4984.3
1155.62,5165,4985.3
1155.788,5166,4986.3
1155.955,5167,4987.3
1156.213,5168,4988.4
1156.408,5169,4989.4
1156.57,5170,4990.4
1156.71,5171,4991.4
1156.921,5172,4992.5
1157.092,5173,4993.5
1157.282,5174,4994.5
1157.476,5175,4995.5
1157.67,5176,4996.6
1157.912,5177,4997.6
1158.057,5178,4998.6
1158.226,5179,4999.7
1158.398,5180,5000.7
1158.592,5181,5001.7
1158.761,5182,5002.8
1159.003,5183,5003.8
1159.245,5184,5004.8
1159.413,5185,5005.9
1159.6,5186,5006.9
1159.787,5187,5007.9
1159.998,5188,5008.9
1160.244,5189,5009.9
1160.506,5190,5010.9
1160.684,5191,5011.9
1160.851,5192,5012.9
1161.041,5193,5014
1161.208,5194,5015
1161.378,5195,5016
1161.601,5196,5017
1161.75,5197,5017.9
1161.924,5198,5018.9
1162.097,5199,5019.9
1162.246,5200,5020.9
1162.419,5201,5021.9
1162.56,5202,5022.9
1162.702,5203,5023.9
1162.914,5204,5024.9
1163.056,5205,5025.9
1163.245,5206,5026.8
1163.389,5207,5027.8
1163.582,5208,5028.7
1163.823,5209,5029.6
1163.97,5210,5030.6
1164.115,5211,5031.5
1164.301,5212,5032.5
